,type,data_size,accuracy,accuracy_std,f1,f1_std,recall,recall_std,precision,precision_std
0,RandomForestClassifier,871,0.904608559630371,0.02335040957104061,0.6631633618722427,0.07020104074060048,0.5720870048424228,0.11294579190183358,0.8161706349206348,0.1130991540675422
